,Mean_1,Mean_2,SD_2,Obli_2,Kurt_2,ES1_2,ES2_2,simple_mean2,Mean_3,SD_3,Obli_3,Kurt_3,simple_mean3,flair
242,28.272022480867346,87.39367816091954,19.38727854108856,98.9148617553053,1493.1071730446868,0.8965281014111326,8.0,17.4,6.070881226053639,5.044320313250771,19.092353215970178,183.26211310140383,20.88,20
243,36.419827208227034,114.64102564102564,14.494818725607832,30.599737768336944,542.961618061585,0.8167784308886916,11.0,15.6,5.794871794871795,5.243291948160898,22.5751640087109,208.2041120950285,18.72,21
244,27.09324178890306,92.95686900958466,12.27470030237777,-31.608319428189137,442.5209656858914,0.7319704492834352,11.0,10.433333333333334,6.562300319488817,6.573505525990188,27.05691594632658,214.45184532467115,12.52,22
245,52.07552415497449,185.8056206088993,29.316925537571297,53.98646995013597,1932.7116300555076,1.1193303713209497,18.0,14.233333333333333,5.508196721311475,4.028214692641477,9.47263573304251,103.4852634466314,17.08,23
246,46.228196747448976,177.10229445506693,28.232586207957958,14.439133788170293,1938.4169506797864,1.1198449527521568,20.0,17.433333333333334,6.889101338432122,6.362769319881776,23.05387026000174,187.23471975542083,20.92,24
247,22.98572026466837,99.83875968992247,11.020821098558724,2.6986272756470786,305.9209856487905,0.7206674553080732,10.0,21.5,5.748837209302325,4.956134970086695,19.622485032023846,185.16143696203636,25.8,25
248,28.10258390465561,131.11417322834646,14.145131088215491,-2.581041205207166,530.5553442677183,0.8287983157662044,14.0,12.7,4.535433070866142,3.847749334829807,15.171122411335233,162.82110722632788,15.24,26
249,24.644277144451532,127.5,12.108881038312335,1.2860062994801318,395.94565217391306,0.7590956882153999,14.0,4.533333333333333,4.110294117647059,3.647466473896736,12.005840894021826,119.35634685517775,5.44,27
250,15.981465242346939,116.16666666666666,10.313489009814067,-10.644280140225344,258.28144654088044,0.6760648859925339,13.0,0.8,3.75,2.602082499332666,1.2135454139710795,9.093653846153847,0.96,28
251,31.836166693239797,138.125,3.680607966083864,8.15358702580587,28.609375,0.2442190502882154,15.0,0.13333333333333333,4.25,3.2691742076555053,0.20618522115124938,8.18311403508772,0.16,9
252,37.057990872130105,187.0,8.5,0.0,69.25,0.301029995663981,20.0,0.06666666666666667,6.0,4.0,0.0,13.0,0.08,17
253,38.01167390784439,182.8994974874372,20.800498876621333,-5.237572563134786,1061.9083110820027,0.978932574139417,21.0,6.633333333333334,9.4321608040201,5.947354536614773,13.671639975560195,127.86156666079552,7.96,18
254,37.7025370695153,189.50819672131144,19.42840826130278,16.02561334129993,891.1787585309941,0.9518081377537517,21.0,2.033333333333333,6.967213114754099,4.424103921921269,7.739924405199854,105.98964379503015,2.44,19
255,41.82750219228316,229.5,0.0,0.0,0.0,-9.64327466553287e-17,26.0,0.06666666666666667,25.0,0.0,0.0,0.0,0.08,20
256,32.52699996014031,109.59734513274336,18.070640443797917,-7.15662061794934,632.2445158590243,0.9036989418642106,13.0,3.7666666666666666,9.02654867256637,7.439978324489253,21.212928953365427,170.30208302704534,4.52,12
257,34.23549107142857,118.87857142857143,22.875351006563143,63.24619978044204,1026.4061606226358,0.8746843514986793,11.0,2.3333333333333335,5.914285714285715,6.030263811198732,26.360355695532828,216.60532615219125,2.8,13
258,37.44887496014031,107.69417475728156,15.324203998983752,10.856740184161058,454.125899523442,0.8086770695435668,10.0,3.433333333333333,6.330097087378641,5.5483546927354315,23.127447065054763,201.47893497866403,4.12,14
259,26.578598333864797,67.51886792452831,10.753657677059758,21.49424550355293,254.36679770095844,0.6375955688071553,6.0,1.7666666666666666,4.056603773584905,3.892009687686089,22.761402505295933,243.43114134984125,2.12,15
260,43.006716358418366,195.0802469135802,39.64195127858367,-172.0829306162826,4236.246285721408,1.1156681124452907,22.0,2.7,5.999999999999999,4.634811914358713,16.73292911064171,163.57241379310344,3.24,19
261,32.17411212531888,163.45270270270274,49.23791996993444,-120.70646053423316,3918.6108538466306,1.1344532080423244,10.0,2.466666666666667,7.743243243243243,7.2504628199167325,25.27339620148097,193.52945717314438,2.96,20
